song_id,sheet,artist,title,duration_sec,key,tempo_bpm,release_date,has_chords,n_sections,release_year,total_measures,borrowed_ratio,unmatched_ratio,rest_ratio,chord_change_rate,key_mismatch_suspect,mode_major,mode_minor,gen_3.5세대,gen_3세대,gen_4세대,grp_걸그룹,grp_보이그룹,duration_sec_scaled,tempo_bpm_scaled,n_sections_scaled,total_measures_scaled,borrowed_ratio_scaled,unmatched_ratio_scaled,rest_ratio_scaled,chord_change_rate_scaled
4세대 걸그룹::0080,4세대 걸그룹,NMIXX,Party O'clock,184.0,Em,128.0,2023-07-11,True,6,2023,48.0,0.041666666666666664,0.0,0.16666666666666666,0.7872340425531915,False,False,True,False,False,True,True,False,-0.45958955245467586,0.3801073546515341,-0.46509324362978177,-0.27292479001386105,-0.6256542547180548,-0.3927941357821456,5.168923913181133,0.359610946283221
4세대 걸그룹::0081,4세대 걸그룹,NMIXX,Roller Coaster,178.0,D,120.0,2023-07-11,True,10,2023,64.0,0.375,0.015625,0.0,0.746031746031746,False,True,False,False,False,True,True,False,-0.7357181190858041,-0.013352717376517543,2.1874385458458763,1.0347473746053963,2.1299086300380297,-0.13533565271308617,-0.17569083961954554,0.1883189369932543
4세대 걸그룹::0079,4세대 걸그룹,NMIXX,"Young, Dumb, Stupid",190.0,D,94.0,2023-07-11,True,7,2023,46.0,0.06521739130434782,0.0,0.17391304347826086,0.4444444444444444,False,True,False,False,False,True,True,False,-0.18346098582354764,-1.2920979514676856,0.1980397037391327,-0.43638381059126824,-0.43096774655594006,-0.3927941357821456,5.401298467650728,-1.0654824096947804
4세대 걸그룹::0070,4세대 걸그룹,NewJeans,Super Shy,154.0,Fm,150.0,2023-07-21,True,4,2023,32.0,0.0,0.0,0.0,0.4838709677419355,False,False,True,False,False,True,True,False,-1.8402323856103169,1.4621225527286763,-1.7913591383676106,-1.5805969546331184,-0.9700996153125653,-0.3927941357821456,-0.17569083961954554,-0.9015728957814039
4세대 걸그룹::0071,4세대 걸그룹,NewJeans,ETA,151.0,Bbm,135.0,2023-07-21,True,5,2023,36.0,0.16666666666666666,0.0,0.0,0.42857142857142855,False,False,True,False,False,True,True,False,-1.9782966689258812,0.7243849176760794,-1.1282261909986961,-1.2536789134783042,0.4076818270654768,-0.3927941357821456,-0.17569083961954554,-1.1314719542573086
4세대 걸그룹::0072,4세대 걸그룹,NewJeans,Cool With You,145.0,Cm,135.0,2023-07-21,True,5,2023,40.0,0.225,0.0,0.0,0.7692307692307693,False,False,True,False,False,True,True,False,-2.2544252355570094,0.7243849176760794,-1.1282261909986961,-0.9267608723234898,0.8899053318977916,-0.3927941357821456,-0.17569083961954554,0.28476519443079557
3세대 걸그룹::0033,3세대 걸그룹,오마이걸,여름이 들려,200.0,Bbm,123.0,2023-07-24,True,6,2023,44.0,0.38636363636363635,0.0,0.0,0.8837209302325582,False,False,True,False,True,False,True,False,0.27675329189499936,0.13419480963400182,-0.46509324362978177,-0.5998428311686754,2.2238482738365324,-0.3927941357821456,-0.17569083961954554,0.7607398700589053
3.5세대::0025,3.5세대,ITZY,CAKE,199.0,G,103.0,2023-07-31,True,7,2023,56.0,0.07142857142857142,0.0,0.0,0.5818181818181818,False,True,False,True,False,False,False,False,0.23073186412314467,-0.8494553704361274,0.1980397037391327,0.3809112922957677,-0.37962185429340434,-0.3927941357821456,-0.17569083961954554,-0.49437289675362783
4세대 걸그룹::0030,4세대 걸그룹,IVE,Either Way,167.0,G#m,123.0,2023-10-13,True,7,2023,52.0,0.25,0.0,0.0,1.0,False,False,True,False,False,True,True,False,-1.2419538245762058,0.13419480963400182,0.1980397037391327,0.05399325114095331,1.096572548254498,-0.3927941357821456,-0.17569083961954554,1.2441516499937044
4세대 걸그룹::0028,4세대 걸그룹,IVE,Off The Record,188.0,Cm,108.0,2023-10-13,True,6,2023,44.0,0.3409090909090909,0.0,0.0,0.9767441860465116,False,False,True,False,False,True,True,False,-0.27550384136725703,-0.603542825418595,-0.46509324362978177,-0.5998428311686754,1.8480896986425206,-0.3927941357821456,-0.17569083961954554,1.1474692940067444
4세대 걸그룹::0029,4세대 걸그룹,IVE,Baddie,154.0,C,80.0,2023-10-13,True,7,2023,52.0,0.3076923076923077,0.0,0.0,0.47058823529411764,False,True,False,False,False,True,True,False,-1.8402323856103169,-1.9806530775167759,0.1980397037391327,0.05399325114095331,1.5734968936930511,-0.3927941357821456,-0.17569083961954554,-0.956793748062381
4세대 걸그룹::0088,4세대 걸그룹,VIVIZ,MANIAC,193.0,E,115.0,2023-11-02,True,7,2023,52.0,0.5192307692307693,0.0,0.0,1.0,False,True,False,False,False,True,True,False,-0.04539670250798354,-0.25926526239404984,0.1980397037391327,0.05399325114095331,3.3222194936344125,-0.3927941357821456,-0.17569083961954554,1.2441516499937044
4세대 걸그룹::0005,4세대 걸그룹,aespa,Drama,215.0,C#m,131.0,2023-11-10,True,6,2023,44.0,0.3409090909090909,0.045454545454545456,0.0,0.6046511627906976,False,False,True,False,False,True,True,False,0.96707470847282,0.5276548816620535,-0.46509324362978177,-0.5998428311686754,1.8480896986425206,0.356175996782391,-0.17569083961954554,-0.39944840178461277
4세대 걸그룹::0082,4세대 걸그룹,NMIXX,DASH,168.0,Cm,90.0,2024-01-16,True,6,2024,40.0,0.175,0.0,0.0,0.48717948717948717,False,False,True,False,False,True,True,False,-1.1959323968043511,-1.4888279874817114,-0.46509324362978177,-0.9267608723234898,0.4765708991843789,-0.3927941357821456,-0.17569083961954554,-0.8878182512572046
3.5세대::0012,3.5세대,IDLE,Super Lady,152.0,Em,122.0,2024-01-29,True,6,2024,48.0,0.041666666666666664,0.0,0.0,0.19148936170212766,False,False,True,True,False,False,False,False,-1.9322752411540265,0.08501230063049538,-0.46509324362978177,-0.27292479001386105,-0.6256542547180548,-0.3927941357821456,-0.17569083961954554,-2.117103024106133
4세대 걸그룹::0059,4세대 걸그룹,LE SSERAFIM,EASY,163.0,Am,82.0,2024-02-19,True,4,2024,32.0,0.0,0.0,0.0,1.0,False,False,True,False,False,True,True,False,-1.4260395356636246,-1.882288059509763,-1.7913591383676106,-1.5805969546331184,-0.9700996153125653,-0.3927941357821456,-0.17569083961954554,1.2441516499937044
4세대 걸그룹::0101,4세대 걸그룹,KISS OF LIFE,Midas Touch,163.0,C#m,119.0,2024-04-03,True,6,2024,44.0,0.20454545454545456,0.022727272727272728,0.13636363636363635,0.7441860465116279,False,False,True,False,False,True,True,False,-1.4260395356636246,-0.062535226380024,-0.46509324362978177,-0.5998428311686754,0.7208139730604866,-0.01830906949987731,4.197175776308282,0.1806457341371463
4세대 걸그룹::0031,4세대 걸그룹,IVE,Accendio,192.0,Cm,140.0,2024-04-29,True,6,2024,52.0,0.3076923076923077,0.0,0.0,0.6470588235294118,False,False,True,False,False,True,True,False,-0.09141813027983824,0.9702974626936116,-0.46509324362978177,0.05399325114095331,1.5734968936930511,-0.3927941357821456,-0.17569083961954554,-0.22314528204368575
4세대 걸그룹::0032,4세대 걸그룹,IVE,해야,190.0,Fm,92.0,2024-04-29,True,7,2024,52.0,0.4230769230769231,0.0,0.0,0.5882352941176471,False,False,True,False,False,True,True,False,-0.18346098582354764,-1.3904629694746984,0.1980397037391327,0.05399325114095331,2.5273455845701567,-0.3927941357821456,-0.17569083961954554,-0.46769477071658416
4세대 걸그룹::0074,4세대 걸그룹,NewJeans,Bubble Gum,196.0,F#m,105.0,2024-05-24,True,5,2024,36.0,0.05555555555555555,0.0,0.0,0.8285714285714286,False,False,True,False,False,True,True,False,0.09266758080758057,-0.7510903524291145,-1.1282261909986961,-1.2536789134783042,-0.5108391345198846,-0.3927941357821456,-0.17569083961954554,0.5314645687184008
4세대 걸그룹::0073,4세대 걸그룹,NewJeans,How Sweet,219.0,Ebm,125.0,2024-05-24,True,7,2024,48.0,0.0,0.0,0.0,0.2978723404255319,False,False,True,False,False,True,True,False,1.1511604195602387,0.23255982764101477,0.1980397037391327,-0.27292479001386105,-0.9700996153125653,-0.3927941357821456,-0.17569083961954554,-1.6748326722508913
4세대 걸그룹::0007,4세대 걸그룹,aespa,Armageddon,195.0,Am,92.0,2024-05-27,True,7,2024,56.0,0.21428571428571427,0.0,0.0,0.5454545454545454,False,False,True,False,False,True,True,False,0.04664615303572587,-1.3904629694746984,0.1980397037391327,0.3809112922957677,0.8013336677449173,-0.3927941357821456,-0.17569083961954554,-0.6455489442968741
4세대 걸그룹::0006,4세대 걸그룹,aespa,Supernova,179.0,Em,120.0,2024-05-27,True,7,2024,56.0,0.19642857142857142,0.0,0.0,0.7636363636363637,False,False,True,False,False,True,True,False,-0.6896966913139494,-0.013352717376517543,0.1980397037391327,0.3809112922957677,0.6537142274901272,-0.3927941357821456,-0.17569083961954554,0.26150734096260375
4세대 걸그룹::0075,4세대 걸그룹,NewJeans,Supernatural,211.0,Bbm,109.0,2024-06-21,True,7,2024,56.0,0.125,0.0,0.0,0.8545454545454545,False,False,True,False,False,True,True,False,0.7829889973854012,-0.5543603164150886,0.1980397037391327,0.3809112922957677,0.06323646647096635,-0.3927941357821456,-0.17569083961954554,0.6394474598207192
3세대 걸그룹::0091,3세대 걸그룹,레드벨벳,Cosmic,226.0,Fm,106.0,2024-06-24,True,6,2024,40.0,0.2,0.125,0.0,0.5384615384615384,False,False,True,False,True,False,True,False,1.4733104139632216,-0.701907843425608,-0.46509324362978177,-0.9267608723234898,0.6832381155410854,1.66687372877033,-0.17569083961954554,-0.6746212611321137
4세대 보이그룹::0015,4세대 보이그룹,TWS,내가 S면 넌 나의 N이 되어줘,167.0,D,118.0,2024-06-24,True,6,2024,48.0,0.16666666666666666,0.0,0.0,0.8723404255319149,False,True,False,False,False,True,False,True,-1.2419538245762058,-0.11171773538353046,-0.46509324362978177,-0.27292479001386105,0.4076818270654768,-0.3927941357821456,-0.17569083961954554,0.7134272277674144
4세대 걸그룹::0099,4세대 걸그룹,KISS OF LIFE,Sticky,157.0,Ab,100.0,2024-07-01,True,5,2024,40.0,0.025,0.0,0.0,0.9487179487179487,False,True,False,False,False,True,True,False,-1.7021681022947528,-0.9970028974466467,-1.1282261909986961,-0.9267608723234898,-0.763432398955859,-0.3927941357821456,-0.17569083961954554,1.0309546598686132
3.5세대::0013,3.5세대,IDLE,클락션,174.0,G,120.0,2024-07-08,True,6,2024,48.0,0.0625,0.0,0.0,0.7872340425531915,False,True,False,True,False,False,False,False,-0.9198038301732229,-0.013352717376517543,-0.46509324362978177,-0.27292479001386105,-0.45343157442079945,-0.3927941357821456,-0.17569083961954554,0.359610946283221
3.5세대::0072,3.5세대,프로미스나인,Supersonic,174.0,F#m,140.0,2024-08-12,True,6,2024,40.0,0.05,0.15,0.0,0.9230769230769231,False,False,True,True,False,False,False,False,-0.9198038301732229,0.9702974626936116,-0.46509324362978177,-0.9267608723234898,-0.5567651825991525,2.078807301680825,-0.17569083961954554,0.9243561648060683
4세대 걸그룹::0083,4세대 걸그룹,NMIXX,별별별,189.0,Gm,92.0,2024-08-19,True,7,2024,50.0,0.28,0.0,0.0,0.7142857142857143,False,False,True,False,False,True,True,False,-0.22948241359540236,-1.3904629694746984,0.1980397037391327,-0.10946576943645388,1.3445732078825456,-0.3927941357821456,-0.17569083961954554,0.056339847868198054
4세대 걸그룹::0139,4세대 걸그룹,RESCENE,Love Attack,181.0,Ebm,112.0,2024-08-27,True,6,2024,40.0,0.0,0.0,0.0,0.9743589743589743,False,False,True,False,False,True,True,False,-0.59765383577024,-0.4068127894045692,-0.46509324362978177,-0.9267608723234898,-0.9700996153125653,-0.3927941357821456,-0.17569083961954554,1.1375531549311588
4세대 걸그룹::0142,4세대 걸그룹,RESCENE,Pinball,193.0,Cm,85.0,2024-08-27,True,7,2024,46.0,0.043478260869565216,0.15217391304347827,0.0,1.0,False,False,True,False,False,True,True,False,-0.04539670250798354,-1.7347405324992435,0.1980397037391327,-0.43638381059126824,-0.6106783694748151,2.1146276123686945,-0.17569083961954554,1.2441516499937044
4세대 걸그룹::0060,4세대 걸그룹,LE SSERAFIM,CRAZY,164.0,Em,130.0,2024-08-30,True,4,2024,28.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,True,False,-1.38001810789177,0.47847237265854703,-1.7913591383676106,-1.907514995787933,-0.9700996153125653,-0.3927941357821456,-0.17569083961954554,-2.9131896574455682
4세대 걸그룹::0132,4세대 걸그룹,MEOVV,MEOW,172.0,Gm,130.0,2024-09-06,True,6,2024,48.0,0.0,0.0,0.16666666666666666,0.3191489361702128,False,False,True,False,False,True,True,False,-1.0118466857169324,0.47847237265854703,-0.46509324362978177,-0.27292479001386105,-0.9700996153125653,-0.3927941357821456,5.168923913181133,-1.5863786018798427
4세대 걸그룹::0047,4세대 걸그룹,FIFTY FIFTY,SOS,187.0,Bbm,124.0,2024-09-20,True,6,2024,48.0,0.25,0.0,0.0,1.0,False,False,True,False,False,True,True,False,-0.3215252691391118,0.1833773186375083,-0.46509324362978177,-0.27292479001386105,1.096572548254498,-0.3927941357821456,-0.17569083961954554,1.2441516499937044
4세대 걸그룹::0105,4세대 걸그룹,QWER,내 이름 맑음,188.0,G,148.0,2024-09-23,True,8,2024,72.0,0.1527777777777778,0.06944444444444445,0.0,0.8450704225352113,False,True,False,False,False,True,True,False,-0.27550384136725703,1.3637575347216633,0.8611726511080472,1.688583456915025,0.2928667068673068,0.7514657889692298,-0.17569083961954554,0.6000565178552255
4세대 걸그룹::0091,4세대 걸그룹,최예나,네모네모,178.0,Db,138.0,2024-09-30,True,8,2024,63.0,0.12698412698412698,0.047619047619047616,0.0,0.8709677419354839,False,True,False,False,False,True,True,False,-0.7357181190858041,0.8719324446865987,0.8611726511080472,0.9530178643166928,0.07963862649927632,0.391841241190226,-0.17569083961954554,0.7077205135499274
3.5세대::0028,3.5세대,ITZY,Imaginary Friend,200.0,D,134.0,2024-10-15,True,5,2024,40.0,0.25,0.0,0.0,0.7435897435897436,False,True,False,True,False,False,False,False,0.27675329189499936,0.6752024086725729,-1.1282261909986961,-0.9267608723234898,1.096572548254498,-0.3927941357821456,-0.17569083961954554,0.17816669936825003
4세대 걸그룹::0100,4세대 걸그룹,KISS OF LIFE,Igloo,130.0,Em,70.0,2024-10-15,True,5,2024,40.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,True,False,-2.94474665213483,-2.4724781675518406,-1.1282261909986961,-0.9267608723234898,-0.9700996153125653,-0.3927941357821456,-0.17569083961954554,-2.9131896574455682
3세대 걸그룹::0006,3세대 걸그룹,ROSE,APT,169.0,Cm,149.0,2024-10-18,True,8,2024,60.0,0.03333333333333333,0.0,0.0,0.576271186440678,False,False,True,False,True,False,True,False,-1.1499109690324965,1.4129400437251698,0.8611726511080472,0.7078293334505821,-0.6945433268369569,-0.3927941357821456,-0.17569083961954554,-0.5174336497686991
4세대 걸그룹::0008,4세대 걸그룹,aespa,Whiplash,183.0,Ebm,126.0,2024-10-21,True,6,2024,48.0,0.0,0.020833333333333332,0.0,0.1702127659574468,False,False,True,False,False,True,True,False,-0.5056109802265306,0.2817423366445212,-0.46509324362978177,-0.27292479001386105,-0.9700996153125653,-0.04951615835673303,-0.17569083961954554,-2.205557094477181
4세대 걸그룹::0133,4세대 걸그룹,MEOVV,TOXIC,190.0,Am,115.0,2024-11-18,True,5,2024,34.0,0.058823529411764705,0.0,0.0,0.5757575757575758,False,False,True,False,False,True,True,False,-0.18346098582354764,-0.25926526239404984,-1.1282261909986961,-1.4171379340557113,-0.48382381212031506,-0.3927941357821456,-0.17569083961954554,-0.5195689046775019
4세대 보이그룹::0016,4세대 보이그룹,TWS,마지막 축제,189.0,Ebm,118.0,2024-11-25,True,6,2024,40.0,0.0,0.0,0.0,0.5384615384615384,False,False,True,False,False,True,False,True,-0.22948241359540236,-0.11171773538353046,-0.46509324362978177,-0.9267608723234898,-0.9700996153125653,-0.3927941357821456,-0.17569083961954554,-0.6746212611321137
4세대 걸그룹::0127,4세대 걸그룹,izna,IZNA,154.0,C#m,106.0,2024-11-25,True,6,2024,44.0,0.045454545454545456,0.0,0.09090909090909091,0.6511627906976745,False,False,True,False,False,True,True,False,-1.8402323856103169,-0.701907843425608,-0.46509324362978177,-0.5998428311686754,-0.5943410401185537,-0.3927941357821456,2.7395535709990066,-0.20608368981069278
3세대 걸그룹::0048,3세대 걸그룹,여자친구,우리의 다정한 계절 속에,185.0,Cm,130.0,2025-01-13,True,8,2025,64.0,0.109375,0.0,0.0,0.9047619047619048,False,False,True,False,True,False,True,False,-0.41356812468282117,0.47847237265854703,0.8611726511080472,1.0347473746053963,-0.0659305437519751,-0.3927941357821456,-0.17569083961954554,0.8482143826185357
4세대 걸그룹::0034,4세대 걸그룹,IVE,ATTITUDE,195.0,Fm,118.0,2025-02-03,True,6,2025,44.0,0.1590909090909091,0.0,0.18181818181818182,0.813953488372093,False,False,True,False,False,True,True,False,0.04664615303572587,-0.11171773538353046,-0.46509324362978177,-0.5998428311686754,0.34505539786647493,-0.3927941357821456,5.654797981617559,0.47069280209802583
4세대 걸그룹::0033,4세대 걸그룹,IVE,REBEL HEART,185.0,G,128.0,2025-02-03,True,8,2025,50.0,0.04,0.0,0.0,0.8979591836734694,False,True,False,False,False,True,True,False,-0.41356812468282117,0.3801073546515341,0.8611726511080472,-0.10946576943645388,-0.639432069141835,-0.3927941357821456,-0.17569083961954554,0.8199331492345949
4세대 걸그룹::0143,4세대 걸그룹,RESCENE,Glow Up,148.0,D,118.0,2025-02-05,True,5,2025,40.0,0.0,0.0,0.0,1.0,False,True,False,False,False,True,True,False,-2.116360952241445,-0.11171773538353046,-1.1282261909986961,-0.9267608723234898,-0.9700996153125653,-0.3927941357821456,-0.17569083961954554,1.2441516499937044
4세대 걸그룹::0150,4세대 걸그룹,Hearts2Hearts,The Chase,178.0,D,126.0,2025-02-24,True,6,2025,48.0,0.3541666666666667,0.08333333333333333,0.0,0.5106382978723404,False,True,False,False,False,True,True,False,-0.7357181190858041,0.2817423366445212,-0.46509324362978177,-0.27292479001386105,1.9576859497407744,0.9803177739195047,-0.17569083961954554,-0.7902919685404078
4세대 걸그룹::0061,4세대 걸그룹,LE SSERAFIM,HOT,143.0,Dm,128.0,2025-03-14,True,5,2025,40.0,0.0,0.0,0.0,1.0,False,False,True,False,False,True,True,False,-2.3464680911007187,0.3801073546515341,-1.1282261909986961,-0.9267608723234898,-0.9700996153125653,-0.3927941357821456,-0.17569083961954554,1.2441516499937044
4세대 걸그룹::0084,4세대 걸그룹,NMIXX,KNOW ABOUT ME,162.0,Am,85.0,2025-03-17,True,7,2025,44.0,0.09090909090909091,0.0,0.0,0.8604651162790697,False,False,True,False,False,True,True,False,-1.4720609634354793,-1.7347405324992435,0.1980397037391327,-0.5998428311686754,-0.21858246492454225,-0.3927941357821456,-0.17569083961954554,0.6640575140719454
4세대 걸그룹::0018,4세대 걸그룹,STAYC,BEBE,179.0,Bbm,125.0,2025-03-18,True,7,2025,52.0,0.057692307692307696,0.0,0.0,0.43137254901960786,False,False,True,False,False,True,True,False,-0.6896966913139494,0.23255982764101477,0.1980397037391327,0.05399325114095331,-0.49317526987401217,-0.3927941357821456,-0.17569083961954554,-1.1198267405109799
4세대 걸그룹::0152,4세대 걸그룹,KIIKII,I DO ME,191.0,Db,97.0,2025-03-24,True,7,2025,55.0,0.0,0.0,0.0,0.9629629629629629,False,True,False,False,False,True,True,False,-0.13743955805169294,-1.144550424457166,0.1980397037391327,0.2991817820070641,-0.9700996153125653,-0.3927941357821456,-0.17569083961954554,1.0901760460144718
4세대 걸그룹::0128,4세대 걸그룹,izna,SIGN,164.0,Gm,125.0,2025-03-31,True,6,2025,48.0,0.0625,0.0,0.0,0.9148936170212766,False,False,True,False,False,True,True,False,-1.38001810789177,0.23255982764101477,-0.46509324362978177,-0.27292479001386105,-0.45343157442079945,-0.3927941357821456,-0.17569083961954554,0.8903353685095109
4세대 보이그룹::0017,4세대 보이그룹,TWS,마음따라 뛰는건 멋지지 않아?,150.0,Eb,117.0,2025-04-21,True,4,2025,32.0,0.125,0.0,0.0,1.0,False,True,False,False,False,True,False,True,-2.0243180966977357,-0.16090024438703693,-1.7913591383676106,-1.5805969546331184,0.06323646647096635,-0.3927941357821456,-0.17569083961954554,1.2441516499937044
4세대 걸그룹::0048,4세대 걸그룹,FIFTY FIFTY,Pookie,151.0,Fm,116.0,2025-04-29,True,4,2025,32.0,0.25,0.0,0.0,1.0,False,False,True,False,False,True,True,False,-1.9782966689258812,-0.2100827533905434,-1.7913591383676106,-1.5805969546331184,1.096572548254498,-0.3927941357821456,-0.17569083961954554,1.2441516499937044
4세대 걸그룹::0136,4세대 걸그룹,MEOVV,DROP TOP,195.0,Gb,95.0,2025-05-12,True,6,2025,44.0,0.045454545454545456,0.0,0.0,1.0,False,True,False,False,False,True,True,False,0.04664615303572587,-1.242915442464179,-0.46509324362978177,-0.5998428311686754,-0.5943410401185537,-0.3927941357821456,-0.17569083961954554,1.2441516499937044
4세대 걸그룹::0135,4세대 걸그룹,MEOVV,HANDS UP,190.0,F,140.0,2025-05-12,True,6,2025,44.0,0.0,0.0,0.2727272727272727,0.37209302325581395,False,True,False,False,False,True,True,False,-0.18346098582354764,0.9702974626936116,-0.46509324362978177,-0.5998428311686754,-0.9700996153125653,-0.3927941357821456,8.570042392236111,-1.366271961654211
3.5세대::0014,3.5세대,IDLE,Good Thing,154.0,C#m,132.0,2025-05-19,True,5,2025,40.0,0.0,0.0,0.0,0.9487179487179487,False,False,True,True,False,False,False,False,-1.8402323856103169,0.57683739066556,-1.1282261909986961,-0.9267608723234898,-0.9700996153125653,-0.3927941357821456,-0.17569083961954554,1.0309546598686132
4세대 걸그룹::0129,4세대 걸그룹,izna,BEEP,164.0,F,143.0,2025-06-09,True,6,2025,48.0,0.14583333333333334,0.0,0.0,0.9148936170212766,False,True,False,False,False,True,True,False,-1.38001810789177,1.117844989704131,-0.46509324362978177,-0.27292479001386105,0.2354591467682217,-0.3927941357821456,-0.17569083961954554,0.8903353685095109
3.5세대::0029,3.5세대,ITZY,Girls Will Be Girls,166.0,Ebm,130.0,2025-06-09,True,6,2025,44.0,0.0,0.13636363636363635,0.0,0.627906976744186,False,False,True,True,False,False,False,False,-1.2879752523480605,0.47847237265854703,-0.46509324362978177,-0.5998428311686754,-0.9700996153125653,1.854116261911464,-0.17569083961954554,-0.30276604579765276
4세대 걸그룹::0147,4세대 걸그룹,Hearts2Hearts,STYLE,210.0,F,127.0,2025-06-18,True,6,2025,48.0,0.020833333333333332,0.0,0.0,0.9787234042553191,False,True,False,False,False,True,True,False,0.7369675696135464,0.33092484564802765,-0.46509324362978177,-0.27292479001386105,-0.79787693501531,-0.3927941357821456,-0.17569083961954554,1.1556975796226558
3.5세대::0073,3.5세대,프로미스나인,LIKE YOU BETTER,185.0,Gb,129.0,2025-06-25,True,6,2025,44.0,0.0,0.022727272727272728,0.0,0.7441860465116279,False,True,False,True,False,False,False,False,-0.41356812468282117,0.42928986365504057,-0.46509324362978177,-0.5998428311686754,-0.9700996153125653,-0.01830906949987731,-0.17569083961954554,0.1806457341371463
4세대 걸그룹::0051,4세대 걸그룹,H1-KEY,여름이었다,192.0,A,180.0,2025-06-26,True,7,2025,52.0,0.0,0.0,0.0,0.9019607843137255,False,True,False,False,False,True,True,False,-0.09141813027983824,2.93759782283387,0.1980397037391327,0.05399325114095331,-0.9700996153125653,-0.3927941357821456,-0.17569083961954554,0.8365691688722071
4세대 걸그룹::0009,4세대 걸그룹,aespa,Dirty Work,180.0,Gm,98.0,2025-06-27,True,7,2025,56.0,0.125,0.03571428571428571,0.0,0.23636363636363636,False,False,True,False,False,True,True,False,-0.6436752635420947,-1.0953679154536597,0.1980397037391327,0.3809112922957677,0.06323646647096635,0.1956823969471331,-0.17569083961954554,-1.9305453484144675
4세대 걸그룹::0140,4세대 걸그룹,RESCENE,déjà vu,183.0,A,125.0,2025-07-02,True,6,2025,44.0,0.045454545454545456,0.0,0.0,0.6744186046511628,False,True,False,False,False,True,True,False,-0.5056109802265306,0.23255982764101477,-0.46509324362978177,-0.5998428311686754,-0.5943410401185537,-0.3927941357821456,-0.17569083961954554,-0.10940133382373324
3세대 걸그룹::0024,3세대 걸그룹,BLACKPINK,JUMP,164.0,Gm,145.0,2025-07-11,True,6,2025,44.0,0.25,0.0,0.0,0.6046511627906976,False,False,True,False,True,False,True,False,-1.38001810789177,1.216210007711144,-0.46509324362978177,-0.5998428311686754,1.096572548254498,-0.3927941357821456,-0.17569083961954554,-0.39944840178461277
4세대 걸그룹::0020,4세대 걸그룹,STAYC,I WANT IT,185.0,E,130.0,2025-07-23,True,6,2025,40.0,0.35,0.0,0.0,0.5128205128205128,False,True,False,False,False,True,True,False,-0.41356812468282117,0.47847237265854703,-0.46509324362978177,-0.9267608723234898,1.923241413681323,-0.3927941357821456,-0.17569083961954554,-0.7812197561946593
4세대 걸그룹::0153,4세대 걸그룹,KIIKII,DANCING ALONE,199.0,C#m,169.0,2025-08-20,True,6,2025,48.0,0.0,0.0,0.0,0.8723404255319149,False,False,True,False,False,True,True,False,0.23073186412314467,2.396590223795299,-0.46509324362978177,-0.27292479001386105,-0.9700996153125653,-0.3927941357821456,-0.17569083961954554,0.7134272277674144
4세대 걸그룹::0035,4세대 걸그룹,IVE,XOXZ,153.0,Cm,98.0,2025-08-25,True,7,2025,46.0,0.08695652173913043,0.0,0.0,0.7333333333333333,False,False,True,False,False,True,True,False,-1.8862538133821716,-1.0953679154536597,0.1980397037391327,-0.43638381059126824,-0.25125712363706504,-0.3927941357821456,-0.17569083961954554,0.13552730134323154
4세대 걸그룹::0010,4세대 걸그룹,aespa,Rich Man,197.0,Eb,110.0,2025-09-05,True,6,2025,48.0,0.16666666666666666,0.10416666666666667,0.0,0.5531914893617021,False,True,False,False,False,True,True,False,0.13868900857943528,-0.5051778074115821,-0.46509324362978177,-0.27292479001386105,0.4076818270654768,1.3235957513449175,-0.17569083961954554,-0.6133838277983109
4세대 보이그룹::0023,4세대 보이그룹,CORTIS (코르티스),FaSHioN,174.0,Dm,78.0,2025-09-08,True,4,2025,32.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False,True,-0.9198038301732229,-2.079018095523789,-1.7913591383676106,-1.5805969546331184,-0.9700996153125653,-0.3927941357821456,-0.17569083961954554,-2.9131896574455682
4세대 보이그룹::0022,4세대 보이그룹,CORTIS (코르티스),GO!,170.0,Cm,75.0,2025-09-08,True,4,2025,28.0,0.5,0.0,0.0,1.0,False,False,True,False,False,True,False,True,-1.1038895412606418,-2.226565622534308,-1.7913591383676106,-1.907514995787933,3.1632447118215614,-0.3927941357821456,-0.17569083961954554,1.2441516499937044
